#Entropy	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P-144877115000.0	P-126156567000.0	P-88238400200.0	P-24576650900.0	P62414426500.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P-135271197000.0	P-107620067000.0	P-57692654700.0	P20821316200.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P-140179487000.0	P-121209778000.0	P-83041821000.0	P-19186880200.0	P67945174800.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P-119425572000.0	P-88157636600.0	P-33950327500.0	P48266556300.0	P2.05854712	P2.05855047	P2.05855123	P2.05855123	P2.05855167	P2.05855167	P2.05855167	P2.05855167	P2.05855167	P2.05855167	P-97828000500.0	P-68788890700.0	P-18745107100.0	P59055855600.0	P20215868.8	P44553958.8	P61953853.7	P76155145.6	P89038373.0	P102479507.0	P116142089.0	P117711560.0	P119049411.0	P120199464.0	P121198681.0	P8926381140.0	P67319266300.0	P168117368.0	P613587105.0	P1247088960.0	P2218798090.0	P3912414240.0	P8237885080.0	P28549961700.0	P42896993500.0	P64807086300.0	P97551528300.0	P753457783.0	P2233471890.0	P5396950650.0	P12467297000.0	P34193071500.0	P134142401.0	P3149393360.0	P12314339300.0	P29317071300.0	P64268746000.0	P1672824680.0	P14262260800.0	P41091589900.0	P93699751700.0	P14107033000.0	P53303926300.0	*P1056354.44
75647058.8	2290.80633789	2290.80633789	2290.80633789	2290.80633789	2290.80633789	2290.80633789	2290.80633789	2290.80633789	2290.80633789	2290.80633789	-3169143.61741	-2759341.21102	-1929293.07351	-535704.698938	23593.9367117	2290.80633789	2290.80633789	2290.80633789	2290.80633789	2290.80633789	2290.80633789	2290.80633789	2290.80633789	2290.80633789	2290.80633789	-2958865.14095	-2353567.70983	-1260631.02307	17278.8676903	2290.80633789	2290.80633789	2290.80633789	2290.80633789	2290.80633789	2290.80633789	2290.80633789	2290.80633789	2290.80633789	2290.80633789	-3066310.12885	-2651053.46025	-1815537.28702	-417719.851339	24214.9632644	2290.80633789	2290.80633789	2290.80633789	2290.80633789	2290.80633789	2290.80633789	2290.80633789	2290.80633789	2290.80633789	2290.80633789	-2611996.27494	-1927525.11684	-740899.29193	21781.9425383	2290.80636106	2290.80636106	2290.80636106	2290.80636106	2290.80636106	2290.80636106	2290.80636106	2290.80636106	2290.80636106	2290.80636106	-2139214.34714	-1503533.32565	-408049.211384	23188.0469826	2733.34206236	3266.11534704	3647.00797909	3957.88154938	4239.9020111	4534.13533471	4833.21626872	4867.57279464	4896.85903985	4922.03429043	4943.90766353	13708.5953584	24144.7318582	5648.67473792	7057.34661792	8134.91572193	9256.65634606	10775.901668	13401.5562181	18747.7616488	20996.9377181	23862.8473115	27030.6466627	7337.66670933	9271.27549136	11846.5868147	15051.8889184	19630.9831464	5227.25233932	10090.4897554	14999.8259508	18874.3251981	23802.4416832	8675.44921616	15617.1511189	20723.7186307	26710.1098898	15569.5564359	22463.9635364	2313.93045699
76176470.6	2292.27965405	2292.27965405	2292.27965405	2292.27965405	2292.27965405	2292.27965405	2292.27965405	2292.27965405	2292.27965405	2292.27965405	-3147050.74143	-2740102.91399	-1915836.67993	-531955.686259	24138.2412641	2292.27965405	2292.27965405	2292.27965405	2292.27965405	2292.27965405	2292.27965405	2292.27965405	2292.27965405	2292.27965405	2292.27965405	-2938237.01115	-2337155.92744	-1251832.35866	17644.536368	2292.27965405	2292.27965405	2292.27965405	2292.27965405	2292.27965405	2292.27965405	2292.27965405	2292.27965405	2292.27965405	2292.27965405	-3044933.56469	-2632569.46805	-1802873.28722	-414792.690991	24772.6680551	2292.27965405	2292.27965405	2292.27965405	2292.27965405	2292.27965405	2292.27965405	2292.27965405	2292.27965405	2292.27965405	2292.27965405	-2593784.34513	-1914081.0384	-735720.946092	22310.6646558	2292.27967706	2292.27967706	2292.27967706	2292.27967706	2292.27967706	2292.27967706	2292.27967706	2292.27967706	2292.27967706	2292.27967706	-2124295.69555	-1493042.6658	-405189.414246	23737.121611	2731.73278763	3260.7949096	3639.03434079	3947.74244514	4227.79842431	4519.9821937	4816.97980627	4851.0970134	4880.1792581	4905.17914431	4926.90015308	14034.9001798	24704.2704826	5726.9918749	7155.80032475	8273.06152108	9434.1456759	11027.7215336	13712.7104411	19132.6701167	21510.6274505	24419.6888575	27632.8491391	7456.32976526	9448.78004344	12144.4272681	15391.2162342	20066.9029759	5208.27112218	10348.4350316	15340.736132	19260.996679	24356.3641083	8833.3955274	15962.580339	21224.3327403	27295.6878411	15916.3877101	23002.1840322	2315.24269644
76705882.4	2293.75298195	2293.75298195	2293.75298195	2293.75298195	2293.75298195	2293.75298195	2293.75298195	2293.75298195	2293.75298195	2293.75298195	-3124898.51049	-2720812.93167	-1902344.13581	-528196.60472	24698.2761878	2293.75298195	2293.75298195	2293.75298195	2293.75298195	2293.75298195	2293.75298195	2293.75298195	2293.75298195	2293.75298195	2293.75298195	-2917553.46188	-2320700.05399	-1243010.05804	18015.430659	2293.75298195	2293.75298195	2293.75298195	2293.75298195	2293.75298195	2293.75298195	2293.75298195	2293.75298195	2293.75298195	2293.75298195	-3023499.57017	-2614035.81722	-1790175.26586	-411857.669928	25337.803096	2293.75298195	2293.75298195	2293.75298195	2293.75298195	2293.75298195	2293.75298195	2293.75298195	2293.75298195	2293.75298195	2293.75298195	-2575523.48765	-1900600.8425	-730528.691079	22835.9353023	2293.7530048	2293.7530048	2293.7530048	2293.7530048	2293.7530048	2293.7530048	2293.7530048	2293.7530048	2293.7530048	2293.7530048	-2109336.96465	-1482523.8237	-402321.937383	24284.0067788	2730.11524236	3255.45623052	3631.03533227	3937.57215253	4215.658371	4505.78707944	4800.69577312	4834.57301846	4863.45071455	4888.27476522	4909.84300028	14351.5907568	25266.0568233	5806.56151342	7257.42545115	8419.27691919	9628.14896317	11302.3395218	14039.8477103	19516.5416011	22027.3159422	24978.0921265	28226.5433395	7579.79093837	9643.49875199	12429.1968126	15738.5419516	20546.1511206	5189.23495977	10584.6765613	15683.9304702	19646.9326916	24916.3835701	9000.83685797	16318.9172801	21739.207595	27897.3639384	16269.1836175	23538.8833193	2316.55451486
77235294.1	2295.22631769	2295.22631769	2295.22631769	2295.22631769	2295.22631769	2295.22631769	2295.22631769	2295.22631769	2295.22631769	2295.22631769	-3100484.92208	-2699553.7971	-1887474.29642	-524053.911221	25255.1290685	2295.22631769	2295.22631769	2295.22631769	2295.22631769	2295.22631769	2295.22631769	2295.22631769	2295.22631769	2295.22631769	2295.22631769	-2894758.49195	-2302564.36077	-1233287.24448	18391.2768697	2295.22631769	2295.22631769	2295.22631769	2295.22631769	2295.22631769	2295.22631769	2295.22631769	2295.22631769	2295.22631769	2295.22631769	-2999877.54249	-2593610.22756	-1776181.06158	-408623.164741	25907.0550137	2295.22631769	2295.22631769	2295.22631769	2295.22631769	2295.22631769	2295.22631769	2295.22631769	2295.22631769	2295.22631769	2295.22631769	-2555398.54066	-1885744.61195	-724806.512291	23371.8643725	2295.22634036	2295.22634036	2295.22634036	2295.22634036	2295.22634036	2295.22634036	2295.22634036	2295.22634036	2295.22634036	2295.22634036	-2092851.25634	-1470931.26978	-399161.871943	24840.7676893	2728.18215956	3249.42212559	3622.06930648	3926.21317757	4202.12854366	4489.99239122	4782.59890955	4816.21169554	4844.86396077	4869.49422496	4890.89408975	14683.276595	25837.0636909	5889.02305761	7365.17280533	8573.8376612	9823.99965459	11592.9903707	14356.6370044	19920.108837	22547.8162898	25542.8969073	28838.1229689	7710.22628683	9840.80787334	12724.7843003	16080.474332	21040.8996504	5168.10500372	10858.1017557	16027.4448104	20076.9933513	25478.1501244	9178.90401252	16667.34015	22255.6683152	28493.430512	16619.0024484	24084.475318	2317.8498527
77764705.9	2296.69965031	2296.69965031	2296.69965031	2296.69965031	2296.69965031	2296.69965031	2296.69965031	2296.69965031	2296.69965031	2296.69965031	-3077810.46735	-2679809.07103	-1873663.68831	-520206.240725	25823.0140788	2296.69965031	2296.69965031	2296.69965031	2296.69965031	2296.69965031	2296.69965031	2296.69965031	2296.69965031	2296.69965031	2296.69965031	-2873587.34435	-2285720.56022	-1224256.98501	18765.014297	2296.69965031	2296.69965031	2296.69965031	2296.69965031	2296.69965031	2296.69965031	2296.69965031	2296.69965031	2296.69965031	2296.69965031	-2977938.25723	-2574639.66417	-1763183.70783	-405618.982679	26480.2544367	2296.69965031	2296.69965031	2296.69965031	2296.69965031	2296.69965031	2296.69965031	2296.69965031	2296.69965031	2296.69965031	2296.69965031	-2536707.20197	-1871946.64319	-719491.879982	23909.9249398	2296.69967281	2296.69967281	2296.69967281	2296.69967281	2296.69967281	2296.69967281	2296.69967281	2296.69967281	2296.69967281	2296.69967281	-2077539.89479	-1460164.47137	-396226.826495	25398.9956335	2726.49174892	3243.9228521	3613.84698392	3915.76838097	4189.6675475	4475.42788422	4765.89623554	4799.26340244	4827.70629663	4852.15657981	4873.40006912	15016.7937877	26406.7748857	5870.89773529	7477.33444052	8737.64900038	10043.4001693	11858.2925702	14683.2721954	20397.1756727	23077.8737871	26111.8534099	29440.7966169	7823.71887816	10061.6580248	13037.2400498	16434.7994397	21550.6617066	5148.58531655	11127.3807092	16383.2470697	20562.5197701	26048.6540708	9350.81859708	17027.6024987	22777.2716275	29102.3117488	16980.5707473	24633.223209	2319.1578681
78294117.6	2298.17298119	2298.17298119	2298.17298119	2298.17298119	2298.17298119	2298.17298119	2298.17298119	2298.17298119	2298.17298119	2298.17298119	-3052791.66235	-2658022.92399	-1858425.2376	-515960.879552	26389.4709007	2298.17298119	2298.17298119	2298.17298119	2298.17298119	2298.17298119	2298.17298119	2298.17298119	2298.17298119	2298.17298119	2298.17298119	-2850227.28605	-2267135.28979	-1214293.1634	19148.4551351	2298.17298119	2298.17298119	2298.17298119	2298.17298119	2298.17298119	2298.17298119	2298.17298119	2298.17298119	2298.17298119	2298.17298119	-2953730.63706	-2553707.72699	-1748842.60067	-402304.325304	27058.3747891	2298.17298119	2298.17298119	2298.17298119	2298.17298119	2298.17298119	2298.17298119	2298.17298119	2298.17298119	2298.17298119	2298.17298119	-2516083.36089	-1856722.13871	-713627.875476	24452.8457227	2298.17300351	2298.17300351	2298.17300351	2298.17300351	2298.17300351	2298.17300351	2298.17300351	2298.17300351	2298.17300351	2298.17300351	-2060645.51512	-1448284.55544	-392988.454352	25963.3026157	2724.47421053	3237.70262048	3604.62214428	3904.091267	4175.76576215	4459.20508836	4747.31418959	4780.41034076	4808.62221529	4832.87390771	4853.94485255	15347.0015925	26986.5803476	5843.34061558	7594.92113906	8896.30656748	10273.0862895	12143.0514922	15023.3818712	20890.7685555	23604.8866112	26684.491805	30064.094187	7942.90410716	10292.6284236	13337.0137431	16787.8296218	22051.4230417	5126.89498276	11386.1352397	16731.7102363	21057.701001	26618.1131071	9527.12160329	17389.0712241	23305.6164432	29708.6067401	17338.1567009	25186.0042815	2320.44878822
78823529.4	2299.64631925	2299.64631925	2299.64631925	2299.64631925	2299.64631925	2299.64631925	2299.64631925	2299.64631925	2299.64631925	2299.64631925	-3029379.8963	-2637636.15956	-1844165.56498	-511988.133101	26965.2445002	2299.64631925	2299.64631925	2299.64631925	2299.64631925	2299.64631925	2299.64631925	2299.64631925	2299.64631925	2299.64631925	2299.64631925	-2828367.71374	-2249743.78718	-1204969.2934	19528.2542218	2299.64631925	2299.64631925	2299.64631925	2299.64631925	2299.64631925	2299.64631925	2299.64631925	2299.64631925	2299.64631925	2299.64631925	-2931077.94774	-2534120.30053	-1735422.62893	-399202.497009	27639.6474622	2299.64631925	2299.64631925	2299.64631925	2299.64631925	2299.64631925	2299.64631925	2299.64631925	2299.64631925	2299.64631925	2299.64631925	-2496784.23935	-1842475.51646	-708140.462523	25000.3605168	2299.6463414	2299.6463414	2299.6463414	2299.6463414	2299.6463414	2299.6463414	2299.6463414	2299.6463414	2299.6463414	2299.6463414	-2044836.28548	-1437167.67532	-389958.010951	26530.0193523	2722.68092237	3231.97660761	3596.08453046	3893.25890566	4162.85163569	4444.11904619	4730.02044855	4762.86299324	4790.85868813	4814.92454665	4835.83403079	15689.9825817	27564.2001341	5817.64833281	7719.47136705	9054.76014031	10505.2096664	12444.8853537	15350.2942228	21379.6095506	24144.7390718	27261.3806829	30716.1516666	8068.99576519	10525.0607767	13641.8266159	17141.7399729	22569.3211908	5106.69262104	11664.5930807	17087.1159175	21549.6048922	27196.4888701	9727.14432869	17749.5389476	23833.8921161	30341.3602527	17699.9401939	25743.7139582	2321.75143305
79352941.2	2301.02054606	2301.02054606	2301.02054606	2301.02054606	2301.02054606	2301.02054606	2301.02054606	2301.02054606	2301.02054606	2301.02054606	-3005187.12366	-2616569.32047	-1829430.25369	-507882.980622	27538.7387642	2301.02054606	2301.02054606	2301.02054606	2301.02054606	2301.02054606	2301.02054606	2301.02054606	2301.02054606	2301.02054606	2301.02054606	-2805778.9252	-2231772.14954	-1195334.47226	19942.6949419	2301.02054606	2301.02054606	2301.02054606	2301.02054606	2301.02054606	2301.02054606	2301.02054606	2301.02054606	2301.02054606	2301.02054606	-2907669.57911	-2513879.47005	-1721555.03589	-395997.321662	28224.2830737	2301.02054606	2301.02054606	2301.02054606	2301.02054606	2301.02054606	2301.02054606	2301.02054606	2301.02054606	2301.02054606	2301.02054606	-2476841.33334	-1827753.69097	-702470.105317	25550.4599577	2301.02056803	2301.02056803	2301.02056803	2301.02056803	2301.02056803	2301.02056803	2301.02056803	2301.02056803	2301.02056803	2301.02056803	-2028499.71479	-1425680.01866	-386826.60232	27102.0525496	2720.67952901	3225.91127059	3587.11378088	3881.91684223	4149.35834715	4428.381374	4712.00141561	4744.581892	4772.35419421	4796.22801833	4816.97065447	16036.6371315	28150.4591872	5790.95053316	7850.28726788	9224.16494461	10785.3793959	12743.3469147	15686.1609365	21880.7929715	24678.416104	27842.0131275	31391.1664783	8202.1985646	10804.4915711	13961.2654127	17506.2816826	23078.6793889	5085.66791864	11960.2826261	17453.0604157	22054.0955216	27773.7774294	9946.95292764	18120.1621608	24370.6826718	31001.8637549	18071.7998841	26303.8605755	2322.94927129
79882352.9	2302.36446993	2302.36446993	2302.36446993	2302.36446993	2302.36446993	2302.36446993	2302.36446993	2302.36446993	2302.36446993	2302.36446993	-2982070.99651	-2596440.01018	-1815350.69256	-503960.493197	28122.7632802	2302.36446993	2302.36446993	2302.36446993	2302.36446993	2302.36446993	2302.36446993	2302.36446993	2302.36446993	2302.36446993	2302.36446993	-2784195.39837	-2214600.2917	-1186128.40883	20397.2544447	2302.36446993	2302.36446993	2302.36446993	2302.36446993	2302.36446993	2302.36446993	2302.36446993	2302.36446993	2302.36446993	2302.36446993	-2885302.94682	-2494539.40763	-1708304.57604	-392934.758741	28813.932212	2302.36446993	2302.36446993	2302.36446993	2302.36446993	2302.36446993	2302.36446993	2302.36446993	2302.36446993	2302.36446993	2302.36446993	-2457785.93655	-1813687.01547	-697052.071113	26104.5497703	2302.36449174	2302.36449174	2302.36449174	2302.36449174	2302.36449174	2302.36449174	2302.36449174	2302.36449174	2302.36449174	2302.36449174	-2012890.1568	-1414703.57838	-383834.523199	27674.7655382	2718.79806147	3220.14672135	3578.5731217	3871.11040226	4136.49642031	4413.37494768	4694.81515832	4727.14522952	4754.70408093	4778.39441696	4798.97763051	16374.6182583	28736.2640007	5765.47174943	7988.29230429	9404.32705312	11051.2977944	13028.3756483	16033.728402	22377.3710441	25224.994718	28424.5306929	32055.0466332	8343.17637474	11075.2505932	14292.8625636	17868.6146783	23604.6744548	5065.60975636	12251.4813755	17810.2730124	22553.019727	28357.7287112	10160.0773017	18489.5772459	24906.0753029	31668.5315319	18436.9042497	26867.8524711	2324.1246566
80411764.7	2303.70839616	2303.70839616	2303.70839616	2303.70839616	2303.70839616	2303.70839616	2303.70839616	2303.70839616	2303.70839616	2303.70839616	-2958756.383	-2576137.86128	-1801150.24195	-500004.334959	28701.0339963	2303.70839616	2303.70839616	2303.70839616	2303.70839616	2303.70839616	2303.70839616	2303.70839616	2303.70839616	2303.70839616	2303.70839616	-2762426.5456	-2197280.99087	-1176843.30458	20861.2693878	2303.70839616	2303.70839616	2303.70839616	2303.70839616	2303.70839616	2303.70839616	2303.70839616	2303.70839616	2303.70839616	2303.70839616	-2862744.26407	-2475033.28387	-1694940.3462	-389845.909169	29402.9973556	2303.70839616	2303.70839616	2303.70839616	2303.70839616	2303.70839616	2303.70839616	2303.70839616	2303.70839616	2303.70839616	2303.70839616	-2438566.92284	-1799499.56115	-691587.523854	26662.4612858	2303.70841779	2303.70841779	2303.70841779	2303.70841779	2303.70841779	2303.70841779	2303.70841779	2303.70841779	2303.70841779	2303.70841779	-1997146.57126	-1403632.89508	-380816.762668	28255.0666114	2716.88889989	3214.32113409	3569.94758609	3860.19962963	4123.51251035	4398.22812345	4677.46978494	4709.54730072	4736.89086844	4760.39614076	4780.81856276	16723.7918542	29326.8983357	5739.76264179	8135.77861918	9612.03723682	11296.3241886	13328.7990019	16379.635345	22887.4277498	25765.9803142	29013.6430572	32731.8537006	8493.51512837	11319.8256891	14599.2210296	18230.1488435	24119.9388405	5045.36781698	12523.6524338	18173.2450936	23063.2022064	28943.307084	10421.8953178	18858.0495656	25448.3438208	32330.1627099	18806.6367093	27435.9393079	2325.29859702
80941176.5	2305.05231055	2305.05231055	2305.05231055	2305.05231055	2305.05231055	2305.05231055	2305.05231055	2305.05231055	2305.05231055	2305.05231055	-2936632.20971	-2556872.32781	-1787674.83713	-496250.120521	29293.2995798	2305.05231055	2305.05231055	2305.05231055	2305.05231055	2305.05231055	2305.05231055	2305.05231055	2305.05231055	2305.05231055	2305.05231055	-2741769.20222	-2180845.99296	-1168032.25489	21346.2395494	2305.05231055	2305.05231055	2305.05231055	2305.05231055	2305.05231055	2305.05231055	2305.05231055	2305.05231055	2305.05231055	2305.05231055	-2841337.42163	-2456523.12829	-1682258.46239	-386914.716211	30001.6583709	2305.05231055	2305.05231055	2305.05231055	2305.05231055	2305.05231055	2305.05231055	2305.05231055	2305.05231055	2305.05231055	2305.05231055	-2420329.21667	-1786036.48898	-686401.942924	27220.6060928	2305.05233202	2305.05233202	2305.05233202	2305.05233202	2305.05233202	2305.05233202	2305.05233202	2305.05233202	2305.05233202	2305.05233202	-1982206.82826	-1393127.44297	-377953.028749	28831.5739965	2715.14583817	3208.86163025	3561.83110701	3849.91460408	4111.26020763	4383.92335085	4661.07872722	4692.91658376	4720.05586076	4743.38551924	4763.65536016	17083.1197446	29921.4942115	5715.43492527	8293.67480415	9824.585858	11562.062907	13642.9010605	16719.4138145	23388.2146412	26316.6102435	29599.7430322	33397.3203107	8654.08332854	11584.7528583	14918.7433153	18601.0183196	24651.3766354	5026.22809994	12811.7942889	18545.4688523	23570.6131471	29530.7942999	10678.0939962	19235.4253945	25991.8592446	32999.095688	19185.2013302	28003.8580675	2326.48120556
81470588.2	2306.39623646	2306.39623646	2306.39623646	2306.39623646	2306.39623646	2306.39623646	2306.39623646	2306.39623646	2306.39623646	2306.39623646	-2914563.98981	-2537655.51761	-1774233.51109	-492505.397888	29877.5651449	2306.39623646	2306.39623646	2306.39623646	2306.39623646	2306.39623646	2306.39623646	2306.39623646	2306.39623646	2306.39623646	2306.39623646	-2721164.10229	-2164452.55929	-1159243.48684	21815.3896137	2306.39623646	2306.39623646	2306.39623646	2306.39623646	2306.39623646	2306.39623646	2306.39623646	2306.39623646	2306.39623646	2306.39623646	-2819984.71828	-2438059.78546	-1669608.65038	-383990.933459	30613.8190209	2306.39623646	2306.39623646	2306.39623646	2306.39623646	2306.39623646	2306.39623646	2306.39623646	2306.39623646	2306.39623646	2306.39623646	-2402137.63417	-1772607.46441	-681229.474032	27787.4705326	2306.39625777	2306.39625777	2306.39625777	2306.39625777	2306.39625777	2306.39625777	2306.39625777	2306.39625777	2306.39625777	2306.39625777	-1967304.86766	-1382648.55799	-375096.534418	29421.0952577	2713.41059558	3203.41934523	3553.73856682	3839.65900212	4099.04230417	4369.65816865	4644.73253655	4676.33134001	4703.26684299	4726.4213318	4746.53897754	17434.3744738	30531.9752826	5691.17214933	8462.53677404	10041.4848925	11843.7686023	13969.2118366	17069.645779	23904.9184816	26866.1105467	30202.4828099	34074.8473356	8825.80287808	11865.714896	15250.0910151	18978.4879391	25173.6528812	5007.14020192	13114.0698339	18917.1052606	24083.3344824	30129.3774427	10909.2845894	19617.312151	26537.0017468	33662.5720919	19562.2349711	28580.9149535	2327.66423359
82000000.0	2307.74016007	2307.74016007	2307.74016007	2307.74016007	2307.74016007	2307.74016007	2307.74016007	2307.74016007	2307.74016007	2307.74016007	-2893775.69661	-2519553.24616	-1761571.73319	-488977.799348	30481.2192537	2307.74016007	2307.74016007	2307.74016007	2307.74016007	2307.74016007	2307.74016007	2307.74016007	2307.74016007	2307.74016007	2307.74016007	-2701754.06493	-2149009.90241	-1150964.40846	22300.9083529	2307.74016007	2307.74016007	2307.74016007	2307.74016007	2307.74016007	2307.74016007	2307.74016007	2307.74016007	2307.74016007	2307.74016007	-2799870.44012	-2420667.27864	-1657692.47698	-381236.658505	31238.9847589	2307.74016007	2307.74016007	2307.74016007	2307.74016007	2307.74016007	2307.74016007	2307.74016007	2307.74016007	2307.74016007	2307.74016007	-2385001.12499	-1759957.27446	-676356.941614	28347.4323227	2307.74018123	2307.74018123	2307.74018123	2307.74018123	2307.74018123	2307.74018123	2307.74018123	2307.74018123	2307.74018123	2307.74018123	-1953267.17518	-1372777.39314	-372405.64501	30003.1928212	2711.85394916	3198.37067287	3546.19335985	3830.07619568	4087.61101396	4356.29834631	4629.41240876	4660.78602472	4687.52957302	4710.51905238	4730.4933306	17785.2100441	31153.2292978	5668.39461539	8604.97567871	10291.624358	12139.5180869	14273.1744732	17429.3863113	24411.3035615	27418.4222444	30809.0365695	34742.5872387	9013.07794144	12160.7804374	15592.101388	19343.9362296	25706.4519909	4989.23739174	13428.9131621	19283.9593238	24601.6756075	30735.2787908	11150.5970287	20030.5086575	27090.3003493	34331.4810895	19971.7519362	29150.6618383	2328.85659175
